part_id,descr,part_type,min_year,max_year,url,img_url
970c00pr0353,Legs and Hips with Olive Green Coattails Print (Legolas) ,legs,2012,2015,https://rebrickable.com/parts/970c00pr0353/legs-and-hips-with-olive-green-coattails-print-legolas-,https://img.rebrickable.com/img/pieces/elements/6005484.jpg
970c00pr0850,Legs and Hips with Dark Blue Knee Plates and Red Avengers Logo Print (Iron Legion),legs,2015,2015,https://rebrickable.com/parts/970c00pr0850/legs-and-hips-with-dark-blue-knee-plates-and-red-avengers-logo-print-iron-legion,https://img.rebrickable.com/img/pieces/elements/6112855.jpg
973pb1014c01,"Torso I love Legoland Print Front, 2011 The LEGO Store San Diego, CA Back Print / White Arms / Yellow Hands",legs,2011,2011,https://rebrickable.com/parts/973pb1014c01/torso-i-love-legoland-print-front+-2011-the-lego-store-san-diego+-ca-back-print-white-arms-yellow-ha,https://img.rebrickable.com/img/ni.png
15,Legs Old,legs,1975,1983,https://rebrickable.com/parts/15/legs-old,https://img.rebrickable.com/img/pieces/0/15.png
970c00pb248,Legs and Hips with Loincloth and Leggings Print,legs,2013,2013,https://rebrickable.com/parts/970c00pb248/legs-and-hips-with-loincloth-and-leggings-print,https://img.rebrickable.com/img/pieces/14/3815c01.png
90001,Octopus Legs,legs,2010,2010,https://rebrickable.com/parts/90001/octopus-legs,https://img.rebrickable.com/img/pieces/elements/4584159.jpg
13037,"Leg Mechanical, Fishface",legs,2013,2013,https://rebrickable.com/parts/13037/leg-mechanical+-fishface,https://img.rebrickable.com/img/ni.png
970x025,Legs and Brown Hips,legs,1999,2003,https://rebrickable.com/parts/970x025/legs-and-brown-hips,https://img.rebrickable.com/img/pieces/elements/9549.jpg
970x024,Legs and Yellow Hips,legs,1994,1998,https://rebrickable.com/parts/970x024/legs-and-yellow-hips,https://img.rebrickable.com/img/pieces/elements/9339.jpg
970c11pb02a,Hips and Legs with Castle Ninja Leg Armour Print,legs,1999,2000,https://rebrickable.com/parts/970c11pb02a/hips-and-legs-with-castle-ninja-leg-armour-print,https://img.rebrickable.com/img/pieces/elements/9339.jpg
970c02pb03,"Legs and White Hips with SW White Leggings, Puttees Print",legs,1999,2014,https://rebrickable.com/parts/970c02pb03/legs-and-white-hips-with-sw-white-leggings+-puttees-print,https://img.rebrickable.com/img/pieces/elements/4570435.jpg
19732,Minecraft Enderman Legs,legs,2014,2016,https://rebrickable.com/parts/19732/minecraft-enderman-legs,https://img.rebrickable.com/img/pieces/elements/6101874.jpg
970c00pb059,Legs and Hips with Rivets Print,legs,2010,2010,https://rebrickable.com/parts/970c00pb059/legs-and-hips-with-rivets-print,https://img.rebrickable.com/img/pieces/elements/6020380.jpg
970c00pr0158,Legs and Hips with Scales and Leg Protection Print,legs,2010,2010,https://rebrickable.com/parts/970c00pr0158/legs-and-hips-with-scales-and-leg-protection-print,https://img.rebrickable.com/img/pieces/elements/4585596.jpg
970c11pb02b,Legs and Blue Hips with Castle Ninja Leg Armour Print,legs,1998,1999,https://rebrickable.com/parts/970c11pb02b/legs-and-blue-hips-with-castle-ninja-leg-armour-print,https://img.rebrickable.com/img/pieces/elements/6063555.jpg
23012,HIP W. WOODEN LEG / 2K LEFT LEG NO.926,legs,2015,2015,https://rebrickable.com/parts/23012/hip-w.-wooden-leg-2k-left-leg-no.926,https://img.rebrickable.com/img/pieces/elements/6122926.jpg
970d03,"Hips and 1 Black Left Leg, 1 Red Right Leg",legs,2001,2002,https://rebrickable.com/parts/970d03/hips-and-1-black-left-leg+-1-red-right-leg,https://img.rebrickable.com/img/ni.png
970c00pr0243,Legs and Hips with Leotard and Leg Warmers Print,legs,2011,2011,https://rebrickable.com/parts/970c00pr0243/legs-and-hips-with-leotard-and-leg-warmers-print,https://img.rebrickable.com/img/pieces/elements/4636847.jpg
970c00pr0113,Legs and White Hips with White Leggings Print,legs,2007,2012,https://rebrickable.com/parts/970c00pr0113/legs-and-white-hips-with-white-leggings-print,https://img.rebrickable.com/img/pieces/elements/4513706.jpg
970d18,"Left Leg, Green Right Leg and Dark Green Hips",legs,2014,2014,https://rebrickable.com/parts/970d18/left-leg+-green-right-leg-and-dark-green-hips,https://img.rebrickable.com/img/pieces/elements/6061493.jpg
970c00pr0745,Legs and Hips with Brown Patch on Left Leg Print,legs,2014,2014,https://rebrickable.com/parts/970c00pr0745/legs-and-hips-with-brown-patch-on-left-leg-print,https://img.rebrickable.com/img/pieces/elements/6086979.jpg
970c02pb13,"Legs and White Hips with SW White Leggings, Puttees Thin Wrap Print",legs,2014,2014,https://rebrickable.com/parts/970c02pb13/legs-and-white-hips-with-sw-white-leggings+-puttees-thin-wrap-print,https://img.rebrickable.com/img/pieces/elements/6056808.jpg
970c11pr0611,Legs and Hips with Leotard and White Leg Warmers Print ,legs,2014,2014,https://rebrickable.com/parts/970c11pr0611/legs-and-hips-with-leotard-and-white-leg-warmers-print-,https://img.rebrickable.com/img/pieces/elements/6058096.jpg
cre010,"Tina, Red Torso and Red Legs",legs,2001,2002,https://rebrickable.com/parts/cre010/tina+-red-torso-and-red-legs,https://img.rebrickable.com/img/ni.png
cre003,"Max, Blue Torso, Black Legs",legs,2001,2006,https://rebrickable.com/parts/cre003/max+-blue-torso+-black-legs,https://img.rebrickable.com/img/ni.png
85863pr0098,Microfig - Legends Of Chima Crocodile,legs,2013,2013,https://rebrickable.com/parts/85863pr0098/microfig-legends-of-chima-crocodile,https://img.rebrickable.com/img/pieces/27/85863.png
cre011,"Max, Red Torso, Black Legs",legs,2001,2002,https://rebrickable.com/parts/cre011/max+-red-torso+-black-legs,https://img.rebrickable.com/img/ni.png
970c00pb241,Legs and Hips with Black Ruffle Print,legs,2013,2013,https://rebrickable.com/parts/970c00pb241/legs-and-hips-with-black-ruffle-print,https://img.rebrickable.com/img/pieces/elements/9327.jpg
cre005,"Tina, White Torso and Red Legs",legs,2001,2004,https://rebrickable.com/parts/cre005/tina+-white-torso-and-red-legs,https://img.rebrickable.com/img/ni.png
13250,"Leg Mechanical, Darth Maul",legs,2013,2013,https://rebrickable.com/parts/13250/leg-mechanical+-darth-maul,https://img.rebrickable.com/img/pieces/elements/6051092.jpg
970x119,Legs and Lime Hips,legs,2014,2014,https://rebrickable.com/parts/970x119/legs-and-lime-hips,https://img.rebrickable.com/img/pieces/elements/6058781.jpg
970x027,Legs and Dark Gray Hips,legs,1998,2004,https://rebrickable.com/parts/970x027/legs-and-dark-gray-hips,https://img.rebrickable.com/img/pieces/elements/4124102.jpg
970c00pb014,"Legs and Hips with Castle Knights Kingdom Leg Armor, Green and Silver Belt Print",legs,2000,2000,https://rebrickable.com/parts/970c00pb014/legs-and-hips-with-castle-knights-kingdom-leg-armor+-green-and-silver-belt-print,https://img.rebrickable.com/img/pieces/elements/9339.jpg
970d08,"Hips and 1 Blue Left Leg, 1 Red Right Leg",legs,2008,2009,https://rebrickable.com/parts/970d08/hips-and-1-blue-left-leg+-1-red-right-leg,https://img.rebrickable.com/img/pieces/elements/4524890.jpg
970c00pr0734,Legs and Hips with Silver Prosthetic Bionic Right Leg Print ,legs,2014,2015,https://rebrickable.com/parts/970c00pr0734/legs-and-hips-with-silver-prosthetic-bionic-right-leg-print-,https://img.rebrickable.com/img/pieces/elements/6083498.jpg
970d01,"Left Leg, Brown Pirate Peg Leg, and Black Hips",legs,1989,2002,https://rebrickable.com/parts/970d01/left-leg+-brown-pirate-peg-leg+-and-black-hips,https://img.rebrickable.com/img/pieces/elements/4167796.jpg
970c00pr0171,Legs and Hips with Silver Belt and Triple Leg Buckles Print,legs,2010,2010,https://rebrickable.com/parts/970c00pr0171/legs-and-hips-with-silver-belt-and-triple-leg-buckles-print,https://img.rebrickable.com/img/pieces/elements/4590771.jpg
970d02,"Hips and 1 Blue Left Leg, 1 Black Right Leg (Dragon Masters)",legs,1993,1994,https://rebrickable.com/parts/970d02/hips-and-1-blue-left-leg+-1-black-right-leg-dragon-masters,https://img.rebrickable.com/img/ni.png
970c00pr0231,Legs and Hips with Purple Leg and Knee Protection Print,legs,2011,2011,https://rebrickable.com/parts/970c00pr0231/legs-and-hips-with-purple-leg-and-knee-protection-print,https://img.rebrickable.com/img/pieces/elements/6023689.jpg
970c09pb01,"Legs and Black Hips with Castle Knights Kingdom Blue/Yellow on Legs, Belt Print",legs,2000,2000,https://rebrickable.com/parts/970c09pb01/legs-and-black-hips-with-castle-knights-kingdom-blueyellow-on-legs+-belt-print,https://img.rebrickable.com/img/pieces/elements/9442.jpg
970c00pr0399,Legs and Hips with Belt and Torn Sections on Left Leg Print,legs,2013,2013,https://rebrickable.com/parts/970c00pr0399/legs-and-hips-with-belt-and-torn-sections-on-left-leg-print,https://img.rebrickable.com/img/pieces/elements/6016071.jpg
970d10,"Hips and 1 White Left Leg, 1 Red Right Leg",legs,2010,2012,https://rebrickable.com/parts/970d10/hips-and-1-white-left-leg+-1-red-right-leg,https://img.rebrickable.com/img/pieces/elements/4586393.jpg
970c00pr2015,Legs and Hips with Left Leg Pocket for 2015 Character Encyclopedia - Boba Fett,legs,2015,2015,https://rebrickable.com/parts/970c00pr2015/legs-and-hips-with-left-leg-pocket-for-2015-character-encyclopedia-boba-fett,https://img.rebrickable.com/img/ni.png
970c00pr0712,Legs and Dark Brown Hips Legs with Tattered Dark Brown Leggings and Belt with Copper Buckle Print,legs,2014,2014,https://rebrickable.com/parts/970c00pr0712/legs-and-dark-brown-hips-legs-with-tattered-dark-brown-leggings-and-belt-with-copper-buckle-print,https://img.rebrickable.com/img/pieces/elements/6080683.jpg
970d04,"Hips and 1 Black Left Leg, 1 Dark Red Right Leg",legs,2004,2015,https://rebrickable.com/parts/970d04/hips-and-1-black-left-leg+-1-dark-red-right-leg,https://img.rebrickable.com/img/pieces/elements/4226505.jpg
970d12,"Left Leg, Pearl Dark Gray Pirate Peg Leg, and Black Hips",legs,2011,2012,https://rebrickable.com/parts/970d12/left-leg+-pearl-dark-gray-pirate-peg-leg+-and-black-hips,https://img.rebrickable.com/img/pieces/elements/4612398.jpg
970c00pr1036,Hips and Legs with Green Leggings under Tunic and Dark Orange Boots print,legs,2016,2016,https://rebrickable.com/parts/970c00pr1036/hips-and-legs-with-green-leggings-under-tunic-and-dark-orange-boots-print,https://img.rebrickable.com/img/pieces/elements/6152501.jpg
970c00pr0348,Legs and Hips with Black Markings and Utility Belt on Right Leg Print,legs,2012,2012,https://rebrickable.com/parts/970c00pr0348/legs-and-hips-with-black-markings-and-utility-belt-on-right-leg-print,https://img.rebrickable.com/img/pieces/elements/6024074.jpg
970c00pr0128,Legs and Hips with Agents Villain Orange / Silver on Left Leg Print,legs,2009,2009,https://rebrickable.com/parts/970c00pr0128/legs-and-hips-with-agents-villain-orange-silver-on-left-leg-print,https://img.rebrickable.com/img/pieces/elements/4552506.jpg
60340,Legs Mrs. Puff (SpongeBob),legs,2007,2012,https://rebrickable.com/parts/60340/legs-mrs.-puff-spongebob,https://img.rebrickable.com/img/pieces/elements/4655167.jpg
970c00pb024,Legs and Hips with SW Zam Wesell Print,legs,2002,2002,https://rebrickable.com/parts/970c00pb024/legs-and-hips-with-sw-zam-wesell-print,https://img.rebrickable.com/img/pieces/elements/9549.jpg
970x023,Legs and Blue Hips,legs,1979,2016,https://rebrickable.com/parts/970x023/legs-and-blue-hips,https://img.rebrickable.com/img/pieces/elements/9339.jpg
970x191,Legs and Bright Light Orange Hips,legs,2014,2014,https://rebrickable.com/parts/970x191/legs-and-bright-light-orange-hips,https://img.rebrickable.com/img/pieces/elements/6083149.jpg
85863pr0119,Microfig Legolas,legs,2013,2013,https://rebrickable.com/parts/85863pr0119/microfig-legolas,https://img.rebrickable.com/img/pieces/elements/6038421.jpg
cre002,"Jake, Light Gray Torso, Brown Legs",legs,2001,2001,https://rebrickable.com/parts/cre002/jake+-light-gray-torso+-brown-legs,https://img.rebrickable.com/img/ni.png
970c00pb039,Legs and Hips with SW Stormtrooper Print,legs,2005,2005,https://rebrickable.com/parts/970c00pb039/legs-and-hips-with-sw-stormtrooper-print,https://img.rebrickable.com/img/pieces/15/3815csk.png
970x037,Legs and Bright Green Hips,legs,2015,2015,https://rebrickable.com/parts/970x037/legs-and-bright-green-hips,https://img.rebrickable.com/img/pieces/elements/6109308.jpg
970c00pb001,Legs and Hips with Harry Potter Dumbledore Print,legs,2001,2002,https://rebrickable.com/parts/970c00pb001/legs-and-hips-with-harry-potter-dumbledore-print,https://img.rebrickable.com/img/pieces/22/3815c01.png
970x002,Legs and Light Gray Hips,legs,1999,2004,https://rebrickable.com/parts/970x002/legs-and-light-gray-hips,https://img.rebrickable.com/img/pieces/elements/9327.jpg
970c00pb022,Legs and Hips with SW Geonosian Copper Print,legs,2003,2003,https://rebrickable.com/parts/970c00pb022/legs-and-hips-with-sw-geonosian-copper-print,https://img.rebrickable.com/img/pieces/elements/4105296.jpg
970x141,Legs and Dark Green Hips,legs,2005,2005,https://rebrickable.com/parts/970x141/legs-and-dark-green-hips,https://img.rebrickable.com/img/pieces/elements/4267329.jpg
cre001,"Tina, Orange Torso, Light Gray Legs",legs,2001,2006,https://rebrickable.com/parts/cre001/tina+-orange-torso+-light-gray-legs,https://img.rebrickable.com/img/ni.png
970x321,Legs and Dark Azure Hips,legs,2015,2015,https://rebrickable.com/parts/970x321/legs-and-dark-azure-hips,https://img.rebrickable.com/img/pieces/elements/6109404.jpg
970c00pb169,Legs and Hips with White Vertical Lines Print,legs,2012,2012,https://rebrickable.com/parts/970c00pb169/legs-and-hips-with-white-vertical-lines-print,https://img.rebrickable.com/img/pieces/elements/9341.jpg
30530,Minifig Martian Legs,legs,2001,2001,https://rebrickable.com/parts/30530/minifig-martian-legs,https://img.rebrickable.com/img/pieces/25/30530.png
970c00pb027,Legs and Hips with Astrobot Gold Ribbing Print,legs,2002,2002,https://rebrickable.com/parts/970c00pb027/legs-and-hips-with-astrobot-gold-ribbing-print,https://img.rebrickable.com/img/pieces/elements/9549.jpg
970c00pb057,Legs and Hips with Indian Belt and Fringe Print,legs,2010,2010,https://rebrickable.com/parts/970c00pb057/legs-and-hips-with-indian-belt-and-fringe-print,https://img.rebrickable.com/img/pieces/elements/4570435.jpg
970x138,Legs and Dark Tan Hips,legs,2005,2005,https://rebrickable.com/parts/970x138/legs-and-dark-tan-hips,https://img.rebrickable.com/img/pieces/elements/4267330.jpg
js004,"Jack Stone - Gray Jacket, Blue legs",legs,2001,2002,https://rebrickable.com/parts/js004/jack-stone-gray-jacket+-blue-legs,https://img.rebrickable.com/img/ni.png
970c00pb243,Legs and Hips with Black Thick Stripe Print,legs,2013,2013,https://rebrickable.com/parts/970c00pb243/legs-and-hips-with-black-thick-stripe-print,https://img.rebrickable.com/img/pieces/elements/4613953.jpg
970x222,Legs and Bright Pink Hips,legs,2015,2015,https://rebrickable.com/parts/970x222/legs-and-bright-pink-hips,https://img.rebrickable.com/img/pieces/elements/6109327.jpg
970c00pr0740,Legs and Hips with Silver Device with Screen on Right Leg Prin (Curtis Bolt),legs,2014,2014,https://rebrickable.com/parts/970c00pr0740/legs-and-hips-with-silver-device-with-screen-on-right-leg-prin-curtis-bolt,https://img.rebrickable.com/img/pieces/elements/6083701.jpg
970d16,"Left Leg, Flat Silver Pirate Peg Leg, and Black Hips",legs,2011,2013,https://rebrickable.com/parts/970d16/left-leg+-flat-silver-pirate-peg-leg+-and-black-hips,https://img.rebrickable.com/img/pieces/elements/6028124.jpg
970c00pr0366,Legs and Hips with Coattails and Medium Dark Flesh Leggings Print [Boushh 9516],legs,2012,2012,https://rebrickable.com/parts/970c00pr0366/legs-and-hips-with-coattails-and-medium-dark-flesh-leggings-print-%5Bboushh-9516%5D,https://img.rebrickable.com/img/pieces/elements/6032143.jpg
970c00pr0757,Legs and Dark Red Hips with Dark Red Samurai Leg Armor Print,legs,2015,2015,https://rebrickable.com/parts/970c00pr0757/legs-and-dark-red-hips-with-dark-red-samurai-leg-armor-print,https://img.rebrickable.com/img/pieces/elements/6099460.jpg
970d07,"Hips and 1 Light Bluish Gray Left Leg, 1 Black Right Leg",legs,2008,2009,https://rebrickable.com/parts/970d07/hips-and-1-light-bluish-gray-left-leg+-1-black-right-leg,https://img.rebrickable.com/img/pieces/elements/4522210.jpg
970c00pr1034,Legs and Hips with Flesh Feet and Ankles and Tan Patch on Right Leg print,legs,2016,2016,https://rebrickable.com/parts/970c00pr1034/legs-and-hips-with-flesh-feet-and-ankles-and-tan-patch-on-right-leg-print,https://img.rebrickable.com/img/pieces/elements/6144394.jpg
970pr1011,Hips and Legs with Dark Green Scales and Medium Dark Flesh Belt and Leg Armor Pattern,legs,2016,2016,https://rebrickable.com/parts/970pr1011/hips-and-legs-with-dark-green-scales-and-medium-dark-flesh-belt-and-leg-armor-pattern,https://img.rebrickable.com/img/pieces/elements/6138244.jpg
970c00pr0259,Legs and Hips with Dark Blue Belts and Leg Markings Print,legs,2011,2011,https://rebrickable.com/parts/970c00pr0259/legs-and-hips-with-dark-blue-belts-and-leg-markings-print,https://img.rebrickable.com/img/pieces/elements/6023548.jpg
970c00pr0853,Legs and Hips with Silver Leg Belt and Dark Azure Knee Pads Print,legs,2015,2016,https://rebrickable.com/parts/970c00pr0853/legs-and-hips-with-silver-leg-belt-and-dark-azure-knee-pads-print,https://img.rebrickable.com/img/pieces/elements/6114300.jpg
970c00pr1020,"Legs and Black Hips SW Stormtrooper with Black, Gray and Red Markings on Legs print",legs,2016,2016,https://rebrickable.com/parts/970c00pr1020/legs-and-black-hips-sw-stormtrooper-with-black+-gray-and-red-markings-on-legs-print,https://img.rebrickable.com/img/pieces/elements/6142214.jpg
970c10pr0520,"Legs and Black Hips with Leg Armor, Silver Belt and Gold Knee Pads Print",legs,2013,2014,https://rebrickable.com/parts/970c10pr0520/legs-and-black-hips-with-leg-armor+-silver-belt-and-gold-knee-pads-print,https://img.rebrickable.com/img/pieces/elements/6039768.jpg
970c00pr0650,"Legs and White Hips with SW White Leggings, Puttees Loose, Thin Wrap Print",legs,2014,2016,https://rebrickable.com/parts/970c00pr0650/legs-and-white-hips-with-sw-white-leggings+-puttees-loose+-thin-wrap-print,https://img.rebrickable.com/img/pieces/elements/6069921.jpg
973pr2814c01a,Torso LEGO® House Chest and LEGO Logo Back Print / White Arms / Yellow Hands,legs,2014,2014,https://rebrickable.com/parts/973pr2814c01a/torso-lego%C2%AE-house-chest-and-lego-logo-back-print-white-arms-yellow-hands,https://img.rebrickable.com/img/pieces/elements/6089142.jpg
970d00pr0710,"Right Leg, Dark Purple Left Leg, and Hips with Red Belt with Face Print",legs,2014,2014,https://rebrickable.com/parts/970d00pr0710/right-leg+-dark-purple-left-leg+-and-hips-with-red-belt-with-face-print,https://img.rebrickable.com/img/pieces/elements/6080663.jpg
970c00pr0804,Legs and Hips with Copper Trim Samurai Leg Armor over Dark Purple Robe Print,legs,2015,2016,https://rebrickable.com/parts/970c00pr0804/legs-and-hips-with-copper-trim-samurai-leg-armor-over-dark-purple-robe-print,https://img.rebrickable.com/img/pieces/elements/6105728.jpg
970c150pr0483,Legs and Dark Orange Hips with Jedi Robe and White Leg Armor Plates Print,legs,2013,2013,https://rebrickable.com/parts/970c150pr0483/legs-and-dark-orange-hips-with-jedi-robe-and-white-leg-armor-plates-print,https://img.rebrickable.com/img/pieces/elements/6030586.jpg
970c00pr0679,Legs and Black Hips with SW Stormtrooper Tan Dirt Stains on Upper Leg Print,legs,2014,2014,https://rebrickable.com/parts/970c00pr0679/legs-and-black-hips-with-sw-stormtrooper-tan-dirt-stains-on-upper-leg-print,https://img.rebrickable.com/img/pieces/elements/6077889.jpg
970d13,"Left Leg, Medium Dark Flesh Pirate Peg Leg, and Dark Bluish Gray Hips",legs,2011,2011,https://rebrickable.com/parts/970d13/left-leg+-medium-dark-flesh-pirate-peg-leg+-and-dark-bluish-gray-hips,https://img.rebrickable.com/img/pieces/elements/4645781.jpg
970c00pr1098,Hips and Legs with Bright Light Orange Lower Legs and Medium Lavender Feet Pattern,legs,2016,2016,https://rebrickable.com/parts/970c00pr1098/hips-and-legs-with-bright-light-orange-lower-legs-and-medium-lavender-feet-pattern,https://img.rebrickable.com/img/pieces/elements/6157751.jpg
11403pr0100,Friends Hips and Shorts - Right Black Leggings and Left Red Leggings - Blue Shoes - Harley Quinn,legs,2016,2016,https://rebrickable.com/parts/11403pr0100/friends-hips-and-shorts-right-black-leggings-and-left-red-leggings-blue-shoes-harley-quinn,https://img.rebrickable.com/img/pieces/elements/6174119.jpg
970c00pr0223,Legs and Hips with Purple Leg Protection and Silver Machinery Print,legs,2011,2011,https://rebrickable.com/parts/970c00pr0223/legs-and-hips-with-purple-leg-protection-and-silver-machinery-print,https://img.rebrickable.com/img/pieces/elements/6023685.jpg
970c00pr0116,Legs and Hips with Black Triangle and 2 Orange Buckles on Left Leg Print,legs,2008,2009,https://rebrickable.com/parts/970c00pr0116/legs-and-hips-with-black-triangle-and-2-orange-buckles-on-left-leg-print,https://img.rebrickable.com/img/pieces/elements/4528210.jpg
970c00pr1035,Hips and Legs with Bright Light Orange Lower Legs and Bright Pink Shoes [Daisy],legs,2016,2016,https://rebrickable.com/parts/970c00pr1035/hips-and-legs-with-bright-light-orange-lower-legs-and-bright-pink-shoes-%5Bdaisy%5D,https://img.rebrickable.com/img/pieces/elements/6143662.jpg
970c36pb01,Legs and Green Hips with Studios Green Goblin Print,legs,2002,2003,https://rebrickable.com/parts/970c36pb01/legs-and-green-hips-with-studios-green-goblin-print,https://img.rebrickable.com/img/pieces/elements/6071456.jpg
18386,Legs and Hips with Black Sloped Extensions,legs,2014,2014,https://rebrickable.com/parts/18386/legs-and-hips-with-black-sloped-extensions,https://img.rebrickable.com/img/pieces/elements/6083001.jpg
970c00pr0687,Legs and Hips with Star Wars Print,legs,2014,2016,https://rebrickable.com/parts/970c00pr0687/legs-and-hips-with-star-wars-print,https://img.rebrickable.com/img/pieces/elements/6078114.jpg
x494cx2,Minifig Hips and Spring Legs with Yellow Spring (Strong),legs,2003,2003,https://rebrickable.com/parts/x494cx2/minifig-hips-and-spring-legs-with-yellow-spring-strong,https://img.rebrickable.com/img/ni.png
970c00pb347,Legs and Hips with Black Belt and Silver Chain Print,legs,2014,2014,https://rebrickable.com/parts/970c00pb347/legs-and-hips-with-black-belt-and-silver-chain-print,https://img.rebrickable.com/img/ni.png
970c00pb020,Legs and Hips with Soccer Blue Adidas Logo Print,legs,2000,2002,https://rebrickable.com/parts/970c00pb020/legs-and-hips-with-soccer-blue-adidas-logo-print,https://img.rebrickable.com/img/pieces/elements/9327.jpg
970c00pr0179,Legs and Hips with Apron Print,legs,2010,2010,https://rebrickable.com/parts/970c00pr0179/legs-and-hips-with-apron-print,https://img.rebrickable.com/img/pieces/elements/4596953.jpg
970c00pb166,Legs and Hips with Judo Black Belt Ends Print,legs,2012,2012,https://rebrickable.com/parts/970c00pb166/legs-and-hips-with-judo-black-belt-ends-print,https://img.rebrickable.com/img/pieces/elements/9327.jpg
970c00pr0642,Legs and Hips with Wrinkled Robe Print,legs,2014,2014,https://rebrickable.com/parts/970c00pr0642/legs-and-hips-with-wrinkled-robe-print,https://img.rebrickable.com/img/pieces/elements/6065594.jpg
85863pr0104,Microfig - Legends Of Chima Eagle,legs,2013,2013,https://rebrickable.com/parts/85863pr0104/microfig-legends-of-chima-eagle,https://img.rebrickable.com/img/pieces/elements/4552453.jpg
21019pat02,Legs with Red Boots and Blue Hips,legs,2015,2015,https://rebrickable.com/parts/21019pat02/legs-with-red-boots-and-blue-hips,https://img.rebrickable.com/img/pieces/elements/6120518.jpg
970c00pb291,Legs and Hips with SW TC-4 Droid Print,legs,2014,2014,https://rebrickable.com/parts/970c00pb291/legs-and-hips-with-sw-tc-4-droid-print,https://img.rebrickable.com/img/pieces/elements/4583268.jpg
970c09pb04,Legs and Brown Hips with SW Boba Fett Print,legs,2003,2003,https://rebrickable.com/parts/970c09pb04/legs-and-brown-hips-with-sw-boba-fett-print,https://img.rebrickable.com/img/ni.png
970c00pr0213,Legs and Hips with Torn Print,legs,2011,2011,https://rebrickable.com/parts/970c00pr0213/legs-and-hips-with-torn-print,https://img.rebrickable.com/img/pieces/elements/4618511.jpg
2587pb01,"Minifig Breastplate with Leg Protection, Danju Geometric Print",legs,2004,2004,https://rebrickable.com/parts/2587pb01/minifig-breastplate-with-leg-protection+-danju-geometric-print,https://img.rebrickable.com/img/pieces/85/2587.png
fab13c,"Basic Figure Human, Black Legs, White Hat",legs,1986,1986,https://rebrickable.com/parts/fab13c/basic-figure-human+-black-legs+-white-hat,https://img.rebrickable.com/img/ni.png
970c00pr0691,Legs and Hips with Star Wars Print,legs,2014,2014,https://rebrickable.com/parts/970c00pr0691/legs-and-hips-with-star-wars-print,https://img.rebrickable.com/img/pieces/elements/6078347.jpg
970c00pr0177,Legs and Hips with Pockets Print,legs,2010,2010,https://rebrickable.com/parts/970c00pr0177/legs-and-hips-with-pockets-print,https://img.rebrickable.com/img/pieces/elements/4596312.jpg
21019pat05,Legs with White Boots and Orange Hips,legs,2015,2015,https://rebrickable.com/parts/21019pat05/legs-with-white-boots-and-orange-hips,https://img.rebrickable.com/img/pieces/elements/6124602.jpg
970c00pb167,Legs and Hips with Black Boots and Red Ribbon Print,legs,2012,2012,https://rebrickable.com/parts/970c00pb167/legs-and-hips-with-black-boots-and-red-ribbon-print,https://img.rebrickable.com/img/pieces/elements/9327.jpg
93062c02,Leg Skeleton with Pearl Dark Gray Foot,legs,2016,2016,https://rebrickable.com/parts/93062c02/leg-skeleton-with-pearl-dark-gray-foot,https://img.rebrickable.com/img/pieces/elements/6125856.jpg
4j017,"Police - Blue Legs, Black Jacket, Black Cap",legs,2003,2003,https://rebrickable.com/parts/4j017/police-blue-legs+-black-jacket+-black-cap,https://img.rebrickable.com/img/ni.png
tls063,"Lego Brand Store Male, Construction Worker - Peabody",legs,2012,2012,https://rebrickable.com/parts/tls063/lego-brand-store-male+-construction-worker-peabody,https://img.rebrickable.com/img/ni.png
970c00pr0149b,Legs and Hips with Gold Print,legs,2010,2010,https://rebrickable.com/parts/970c00pr0149b/legs-and-hips-with-gold-print,https://img.rebrickable.com/img/pieces/elements/4580096.jpg
970c00pr0274,Legs and Hips with Sash Print,legs,2012,2013,https://rebrickable.com/parts/970c00pr0274/legs-and-hips-with-sash-print,https://img.rebrickable.com/img/pieces/elements/6002280.jpg
17486,"Leg Mechanical, Droid with Technic Pin - Short",legs,2014,2016,https://rebrickable.com/parts/17486/leg-mechanical+-droid-with-technic-pin-short,https://img.rebrickable.com/img/pieces/elements/6076663.jpg
21019pat01,Legs with Orange Boots and Orange Hips,legs,2015,2016,https://rebrickable.com/parts/21019pat01/legs-with-orange-boots-and-orange-hips,https://img.rebrickable.com/img/pieces/elements/6117803.jpg
fab1a,LEGO Part fab1a - Fabuland Figure Bear 1,legs,1979,1979,https://rebrickable.com/parts/fab1a/lego-part-fab1a-fabuland-figure-bear-1,https://img.rebrickable.com/img/ni.png
85863pr0105,Microfig - Legends Of Chima Lion,legs,2013,2013,https://rebrickable.com/parts/85863pr0105/microfig-legends-of-chima-lion,https://img.rebrickable.com/img/pieces/28/85863.png
970c00pb018,Legs and Hips with Cargo Pockets Front Print,legs,2003,2003,https://rebrickable.com/parts/970c00pb018/legs-and-hips-with-cargo-pockets-front-print,https://img.rebrickable.com/img/pieces/19/3815ca3.png
970x195,Legs and Blue-Violet Hips,legs,2004,2005,https://rebrickable.com/parts/970x195/legs-and-blue-violet-hips,https://img.rebrickable.com/img/pieces/elements/4225786.jpg
970c00pr0625,Legs and Hips with Gunbelt Print,legs,2014,2016,https://rebrickable.com/parts/970c00pr0625/legs-and-hips-with-gunbelt-print,https://img.rebrickable.com/img/pieces/elements/6058443.jpg
